shop_id,nama_toko,username_shopee,followers,jumlah_produk,rating,rating_baik,rating_normal,rating_buruk,lokasi,official,verified,preferred_plus,response_rate,response_time_detik,cancellation_rate,deskripsi,estimasi_total_orders,estimasi_monthly_orders,estimasi_monthly_revenue_idr
3299033,"Bless Cosmetics Official Store","blesscosmetics",112520,42,4.906928,135219,1344,250,"KOTA JAKARTA PUSAT","Ya","Tidak","Tidak",82,3808,0,"Bless Cosmetics Official Store adalah akun resmi Bless Cosmetics di platform Shopee. Sejak awal berdirinya pada tahun 1992, Bless Cosmetics selalu menghadirkan produk-produk kosmetik perawatan yang sa",1094504,30403,2432240000
23942834,"Medstuff","medstuff",112425,1899,4.867778,1712541,26265,12267,"KOTA JAKARTA BARAT","Tidak","Ya","Ya",87,4395,0,"Selamat datang di Medstuff
Medical Equipment Supplier

Produk yang ada di etalase READY dan SIAP dikirim 

Order setelah jam 12.00 akan dikirim hari kerja berikutnya 
Minggu & Hari Raya : Tidak Ada Pe",14008584,389127,31130160000
733471323,"Lumecolors Official Shop","lumecolors.official",110438,87,4.888866,104348,1471,214,"KOTA TANGERANG","Ya","Tidak","Tidak",100,1115,0,"Lumecolors Official Shop adalah akun resmi dari Lumecolors di platform Shopee. Hadir di lebih dari ratusan kota di Indonesia. Lumecolors tumbuh menjadi brand kosmetik yang berusaha mengerti kebutuhan",848264,23563,1885040000
122156323,"Adara Cosmetics Official Shop","adaracosmetics",109656,55,4.869245,123544,1734,362,"KOTA JAKARTA TIMUR","Ya","Tidak","Tidak",94,6701,0,"ADARA Cosmetics Official Shop adalah toko resmi dari ADARA di platform Shopee.

No More Bad Skin Days. ✨

- BPOM
- Halal Certified
- Dermatologically Tested

Jam Operasional :
- Senin - Jumat: 09:00",1005120,27920,2233600000
205815785,"SISTER ANN Official Shop","sisterann.id",109285,8,4.907737,94599,1170,238,"KOTA JAKARTA SELATAN","Ya","Tidak","Tidak",98,9260,7,"OFFICAIL STORE SISTER ANN

⭕️Sister Ann Official Shop adalah akun resmi dari Sister Ann di platform Shopee
⭕️Dikirim langsung dari JKT office SISTER ANN 

 [ Waktu Operasional ]
Senin - Jumat 08",768056,21335,1706800000
1053627436,"MamyPoko Official Store","mamypoko.id",109281,389,4.919968,290248,2167,890,"KOTA BEKASI","Ya","Tidak","Tidak",100,6,0,"MamyPoko Official Store adalah akun resmi dari MamyPoko di Platform Shopee. 
Jam Operasional : Setiap hari 24 jam.",2346440,65179,5214320000
729679437,"PRISA Official Shop","beauty.prisa",108914,14,4.847626,43073,805,163,"KAB. SLEMAN","Ya","Tidak","Tidak",45,11310,0,"PRISA Official Shop adalah akun resmi dari PRISA di Platform Shopee.

Jam Operational:
Monday - Sunday: 09:00 s/d 17:00

Your Bust Your Asset

With Nano Molecul Technology (PERTAMA DI INDONESIA)
Insta",352328,9787,782960000
221165466,"Seger Snow Official Shop","segersuryaofficial",108690,246,4.882227,182834,2222,307,"KOTA BANDUNG","Ya","Tidak","Tidak",100,7034,0,"Seger Snow merupakan merek skincare legendaris asal Indonesia yang telah hadir sejak tahun 1954. Selama lebih dari enam dekade, kami terus mempertahankan kualitas sekaligus berinovasi untuk menghadirk",1482904,41192,3295360000
593638616,"Etude Official Shop","etudeofficial",106745,44,4.937875,48997,377,107,"KOTA TANGERANG","Ya","Tidak","Tidak",100,24,0,"Etude Official Shop adalah akun resmi dari Etude Official di platform Shopee.
Operational Hours: 10 AM-8 PM Regular Order: 4 PM Same Day Order (Instant Courier): 2 PM",395848,10996,879680000
1137846099,"Smart Organik Official Store","smart.organik",106663,84,4.845464,208101,4574,852,"KAB. TANGERANG","Ya","Tidak","Tidak",91,4993,0,"Smart Organik Official Store adalah akun resmi dari Smart Organik di platform Shopee.

Hello, Selamat datang di Smart Organik^.^
Jam Kerja:
Senin - Sabtu 09.00 - 17.00
Hari Besar Libur

.
Be Natural W",1708216,47450,3796000000
187117294,"AEON Official Shop","aeonofficialshop",105405,6611,4.915157,347767,3055,1126,"KOTA JAKARTA TIMUR","Ya","Tidak","Tidak",82,10931,1,"Aeon Official Shop adalah akun resmi milik AEON Indonesia di platform Shopee. 
Temukan berbagai produk Kosmetik, Kesehatan ORIGINAL & Barang-barang lainnya yang dengan Harga Super Fantastis tanpa taku",2815584,78211,6256880000
799217838,"Buttonscarves Beauty Official","buttonscarvesbeauty",103747,89,4.911062,84036,1044,417,"KOTA JAKARTA TIMUR","Ya","Tidak","Tidak",100,25,0,"Buttonscarves Beauty Official adalah akun resmi dari Buttonscarves Beauty di platform Shopee. 

Jam operasional: 
- Senin s.d Jumat: 08:00 - 22:00 WIB
- Sabtu s.d Minggu: 09:00 - 18:00 WIB",683976,18999,1519920000
26944218,"Haple Official Shop","haple.id",102774,21,4.915568,99715,776,88,"KOTA JAKARTA BARAT","Ya","Tidak","Tidak",56,8816,0,"Haple Official Shop adalah akun resmi Haple di platform Shopee.
BPOM Registered and Vegan! 
The First Face Oil brand in Indonesia!
Be Beautiful With Kindness 
あなたの幸せを祈っています!
PT. Haple Kosmetika Indo",804632,22351,1788080000
276953550,"Unilever Homecare Official Shop","unileverhomecareid",99571,920,4.931224,526124,3867,1052,"KOTA BEKASI","Ya","Tidak","Tidak",100,7,0,"Selamat datang di Unilever Professional Official Shop!
Unilever Professional Official Shop adalah akun resmi dari Unilever Professional di Shopee dan merupakan bagian dari program Service By Shopee (S",4248344,118010,9440800000
10565822,"Jessbeautysupply1","jessbeautysupply1",96977,217,4.900195,234542,2758,1041,"KAB. TANGERANG","Tidak","Ya","Ya",94,4740,0,"EYELASH EXTENSION TOOLS  
HANYA MENJUAL PRODUK ORIGINAL 100%!!

BARANG READY SESUAI ETALASE YA :)",1906728,52965,4237200000
24803305,"Leivy Official Shop","leivyofficial",96042,206,4.889909,133480,1918,645,"KOTA TANGERANG","Ya","Tidak","Tidak",100,7065,0,"Leivy Indonesia Official Shop merupakan akun resmi dari PT. Citra Usaha Lamindo di platform Shopee. Kami adalah distributor resmi dari berberapa brand personal care International diantaranya Leivy, Yo",1088344,30232,2418560000
274949344,"Sulwhasoo Official Shop","sulwhasooofficialshop",95644,42,4.934471,45950,385,277,"KOTA TANGERANG","Ya","Tidak","Tidak",100,13,0,"Annyeonghaseyo!
Selamat datang di channel resmi Sulwhasoo Indonesia.
Sulwhasoo merupakan rangkaian perawatan kulit yang lahir dari warisan kecantikan tradisional wanita Korea.
Seluruh produk yang ters",372896,10358,828640000
6640029,"JACO TV Shopping Official Shop","jacotvs",90799,271,4.833069,51219,1161,313,"KOTA JAKARTA UTARA","Ya","Tidak","Tidak",99,4327,1,"JACO TV Shopping Official Shop adalah akun resmi dari JACO TV Shopping di platform shopee. 

JAM OPERASIONAL PENGIRIMAN :
Gojek/Go-Send/Grab/Ninja Express
- Senin - Sabtu, klik pick up jam 13.00 WIB ,",421544,11710,936800000
893470675,"AMOREPACIFIC Hair&Beauty Shop","amorepacificdailybeauty",89672,110,4.93072,103909,873,382,"KOTA TANGERANG","Ya","Tidak","Tidak",100,19,0,"AMOREPACIFIC Hair&Beauty Shop adalah akun resmi dari mise en scène & illiyoon di Platform Shopee. 

Warehouse Operational (Monday - Friday)
Operational Hours: 10 AM - 8 PM
Cut-Off Regular Order: 4 PM",841312,23370,1869600000
983998123,"Naisday Perfume Official Store","naisday",88576,55,4.901179,57993,736,138,"KOTA JAKARTA TIMUR","Ya","Tidak","Tidak",100,3582,0,"Naisday Perfume Official Store

Jadwal pengiriman
Reguler: Senin-Minggu jam 20.00 WIB
Instan: Senin-Minggu jam 15.00 WIB",470936,13082,1046560000
69409544,"Daeng Gi Meo Ri Official Shop","missmrkbeauty",88027,78,4.916833,83612,696,97,"KOTA JAKARTA BARAT","Ya","Tidak","Tidak",91,6945,1,"Selamat datang di toko resmi Daeng Gi Meo Ri 
Tersedia berbagai pilihan shampoo, conditioner, dan hair tonic yang diimport langsung dari Korea

• Semua barang ready stock, silakan dipesan
• Pesanan",675240,18757,1500560000
180415888,"Benton Official Shop","bentonindonesia",84334,49,4.92672,95801,673,141,"KOTA TANGERANG","Ya","Tidak","Tidak",76,8874,0,"Welcome to Benton Official Shop!
--
Benton Official Shop merupakan akun resmi di platform Shopee. Seluruh produk yang dijual merupakan produk yang sudah teregistrasi, diimpor langsung dari Korea dan m",772920,21470,1717600000
65924030,"Armando Caruso Official Shop.","armandocaruso",83399,214,4.905899,71733,964,227,"KOTA JAKARTA UTARA","Ya","Tidak","Tidak",66,3908,1,"Armando Caruso Official Shop adalah akun resmi Armando Caruso di platform Shopee.

!! WARNING !!
Dear customer, kami ingin mengingatkan untuk baca detail terlebih dahulu sebelum melakukan pembelian. S",583392,16205,1296400000
397344509,"Mine Perfumery Official Store","mineperfumeryofficial",81982,120,4.900776,35490,560,121,"KAB. TANGERANG","Ya","Tidak","Tidak",100,1498,0,"Mine Perfumery Official Store adalah akun resmi dari Mine Perfumery di platform Shopee. 
Waktu Operasional: setiap hari Senin - Jumat di jam 9.00 - 22.00, Sabtu - Minggu di jam 09.00 - 17.00.",289368,8038,643040000
16079132,"byvazo","byvazo",81980,28,4.876196,83447,1189,199,"KOTA JAKARTA SELATAN","Tidak","Tidak","Tidak",60,3197,0,"INI ADALAH AKUN RESMI MASKER BERAS ALAMI BYVAZO

SALAM KULIT SEHAT GLOWING
SEMUA PRODUK BYVAZO SUDAH  ✅ BPOM

- PENGIRIMAN SETIAP HARI  (Senin - Minggu)
- PEMBAYARAN SEBELUM 14.00 DIKIRM DI HARI YANG",678680,18852,1508160000
206370735,"nipponshop","nipponshop",81932,223,4.711878,434989,21848,6106,"KAB. TANGERANG","Tidak","Ya","Tidak",84,11426,0,"MOHON DIBACA SEBELUM BELI:
PEMBELI WAJIB mencantumkan pilihan warna/motif/model di KETERANGAN PEMBELIAN bukan melalui CHAT/PM Message.
Jika pembeli tidak mencantumkan pilihan maka kirim RANDOM. NO COM",3703544,102876,8230080000
260681089,"Dermies Official Store","dermiesofficial",81816,149,4.900894,150082,1729,412,"KOTA JAKARTA BARAT","Ya","Tidak","Tidak",100,26,0,"AS.U.WSH Official Store adalah toko resmi dari ASUWSH, sister brand dari ERHA, yang menghadirkan produk Dermies, Naturally Speaking, dan Hairoic. Kami menawarkan solusi perawatan kulit dan rambut yang",1217784,33827,2706160000
85250400,"supplier eyelash","lashsupplier",79786,247,4.863603,278084,5278,1378,"KOTA TANGERANG","Tidak","Ya","Ya",100,426,0,"Supplier eyelash extension termurah <3

Pesanan akan dikirim di hari yang sama jika order dibawah:
- Jam 16.00 (Senin-Jumat)
- Jam 12.00 (Sabtu-Minggu)

HAPPY SHOPPING! :)",2277920,63276,5062080000
57616006,"Clay Botanicals Official Shop","claybotanicals",79384,25,4.80223,32394,884,160,"KOTA SURAKARTA (SOLO)","Ya","Tidak","Tidak",75,4,0,"Clay Botanicals Official Shop merupakan akun resmi Clay Botanicals di Platform Shopee

✔️Aesthetically organic & natural skincare
✔️BPOM Approved
✔️Sensitive Skin Friendly

Noted :
- Komplain / Return",267504,7431,594480000
45242775,"THAI Official Shop","thaicosmetic",79141,125,4.862443,159133,2769,499,"KAB. TANGERANG","Ya","Tidak","Tidak",100,244,0,"THAI Official Shop adalah akun resmi dari THAI di platform Shopee.
Produk Kecantikan bersertifikasi  BPOM & Bersertifikat Halal dari MUI mulai dari Sabun Batang dan Cair, Hand body lotion Lulur dan Ha",1299208,36089,2887120000
16978962,"Babyliss Paris Official","babylissparis.id",78639,73,4.892402,28555,442,139,"KOTA JAKARTA UTARA","Ya","Tidak","Tidak",100,2477,0,"BaByliss ID Official Store adalah akun resmi PT Autoaccindo Jaya, sole distributor BaByliss dan BaByliss Pro di Indonesia.

Waktu Operasional:
Senin – Jumat 09:00 – 16:00
Sabtu, Minggu, dan Tanggal me",233088,6475,518000000
724605317,"ALCHEMIST Official Store","alchemist.fragrance",77103,11,4.941286,36998,302,38,"KOTA JAKARTA PUSAT","Ya","Tidak","Tidak",100,3664,0,"ALCHEMIST Official Store adalah akun resmi dari ALCHEMIST di platform Shopee
Waktu Operasional: Senin – Jumat, Jam 09.00 - 17.00",298704,8297,663760000
225434480,"Purnama Beauty Official Shop","purnamabeautyofficial",76957,34,4.893266,49395,648,89,"KOTA JAKARTA UTARA","Ya","Tidak","Tidak",83,6088,0,"Purnama Beauty Official Shop

Purnama Beaut Official Shop merupakan toko resmi dari Purnama Beauty By Lesty Kejora di Platform Shopee. Produk Purnama Beauty dijamin Halal & BPOM Certified Indonesia.",401056,11140,891200000
466935959,"Ovrbody Official Shop","ovrbodyofficial",76756,284,4.841395,69265,1377,523,"KOTA SURABAYA","Ya","Tidak","Tidak",84,1829,0,"OVRBODY Indonesia Official Store

✨Operational Hours
Monday - Friday (09:00 - 16:00)
Saturday (09:00 - 14:00)
Sunday (Closed)

 Same Day Delivery Max. @14:00 WIB
☎️ Call Us on shorturl.at/fyP04

Hav",569320,15814,1265120000
266902345,"Solcare Official Shop","solcare.id",75618,62,4.856781,60167,1102,120,"KOTA BANDUNG","Ya","Tidak","Tidak",98,7969,0,"Hi Solovers!
Solcare hadir sebagai solusi untuk beragam permasalahan kulitmu.

Jangan lupa memberikan ulasan positif dan 5 bintang untuk produk yang kamu beli. Apabila ada kendala mohon chat Minsol se",491112,13642,1091360000
9154240,"Fox and Bunny Official Shop","foxandbunnyofficial",74615,92,4.946462,25682,160,28,"KAB. SLEMAN","Ya","Tidak","Tidak",90,10435,0,"Hi, Fobbies...

Selamat datang di Fox and Bunny Official Shop akun resmi Fox and Bunny di Shopee. 
Kami menyediakan mainan edukasi anak dengan berbagai macam aktivitas untuk memaksimalkan proses tumbu",206960,5749,459920000
27374039,"icy_eyelash","icy_eyelash",73857,354,4.885404,468716,6914,1845,"KOTA SURABAYA","Tidak","Ya","Tidak",88,6175,0,"▪Produk kami Original , slalu tanyakan stok sebelum checkout , karna kami tidak hanya jual via shopee saja
▪Komplain dan tukar barang maks 2 × 24jm setelah barang diterima, WAJIB KIRIM VIDEO UNBOXING!",3819800,106106,8488480000
70687187,"Yves Rocher Official Shop","yvesrocherid",73332,186,4.942361,97831,646,145,"KOTA JAKARTA UTARA","Ya","Tidak","Tidak",86,4479,0,"Yves Rocher Official Shop merupakan akun resmi Yves Rocher Indonesia di platform Shopee. 

Jam Operasional CS:
Senin - Jumat : 09.00 - 17.00
Sabtu - Minggu & Hari Besar : Slow respon.

Senin-Minggu ad",788976,21916,1753280000
18281326,"molaland.co","molaland.co",70938,88,4.865571,233674,4459,1192,"KAB. BOGOR","Tidak","Ya","Ya",83,7564,0,"Halo! 

Kami menjual berbagai macam keperluan BULUMATA eyelash extension. 

Mohon baca INFO di banner toko sebelum membeli. 

Bisa chat langsung untuk tanya2. Terima kasih!",1914600,53183,4254640000
163333973,"Tutti Frutti Official Shop","tuttifruttiofficialstore",69877,12,4.648364,22429,1569,414,"KOTA BANDUNG","Ya","Tidak","Tidak",100,1,0,"Tutti Frutti Official Shop merupakan akun resmi Tutti Frutti di platform Shopee. Original product dari Polandia. Terdapat berbagai produk perawatan tubuh dengan kandungan bahan-bahan alami ekstrak bua",195296,5425,434000000
368803267,"Rosegold_","raja_grosirshop",67130,708,4.703312,290297,14602,5805,"KAB. TANGERANG","Tidak","Ya","Ya",100,1836,0,"•Rosegold adalah  supplier/Distributor tangan pertama.
•Operasional admin:senin-sabtu, 10.00-18.00 WIB.Tanggal merah dan minggu: libur.
•Untuk Resi di input H+1 pengiriman.
•Bisa COD/bayar ditempat
•P",2485632,69045,5523600000
331978631,"Jaya Mandiri Cosmetic","jaya.mandiri.id",66163,78,4.817312,196379,4523,1065,"KOTA SURABAYA","Tidak","Ya","Tidak",85,3632,0,"Hallo Ladies and Gentlemen 
Kalian cari produk kosmetik viral dan murah?? Bisa langsung kunjungi dan cek di shopee Jaya Mandiri 
Dijamin produk original 100% & terpercaya",1615736,44882,3590560000
277362018,"Darlie Official Shop","darlieofficial",65380,165,4.919412,138000,1222,399,"KOTA BEKASI","Ya","Tidak","Tidak",97,7499,2,"Darlie Official Shop adalah toko official Darlie di platform Shopee
Dalam perjalanan hidup, terkadang ragu menghampiri kita. Jangan biarkan rasa bimbang mengalahkan tekadmu. Tersenyumlah dan yakinlah",1116968,31027,2482160000
3990192,"Fabil Natural Official","fabilofficialstore",65327,209,4.902292,45134,515,154,"KOTA BOGOR","Ya","Tidak","Tidak",100,1226,0,"Fabil Natural dimulai sejak Oktober 2018 sebagai Local Skincare yang
mengusung konsep Natural, Herbal dan Sunnah. Kami mengusung konsep Green
Science yaitu mengkombinasikan antara bahan alami dan seha",366424,10178,814240000
1046243692,"FineToday Japan Official Store","finetodayjapanesebeautyid",65226,155,4.928411,43721,397,215,"KOTA TANGERANG","Ya","Tidak","Tidak",100,20,0,"FineToday Japan Official Store adalah akun resmi dari FineToday di platform Shopee.

Jam Operasional: 
Senin - Jumat | 08:00 - 18:00 WIB Sabtu - Minggu | 08:00 - 11:00 WIB",354664,9852,788160000
3169647,"Holly Official Shop","hollyofficial",64670,119,4.840387,157059,3516,697,"KAB. SIDOARJO","Ya","Tidak","Tidak",98,433,0,"Holly Official Shop punya semua yang kamu butuhkan! ️Dapatkan produk perawatan rambut, wajah dan tubuh dari brand-brand PT Sekawan Kosmetik Wasantara.  Cocok banget buat kamu yang mau tampil fresh dan",1290176,35838,2867040000
29220029,"Good Virtues Co. Official Shop","goodvirtuescoofficial",64591,123,4.92915,67552,429,97,"KOTA BANDUNG","Ya","Tidak","Tidak",100,3534,1,"Good Virtues Co. Indonesia adalah akun resmi dan bagian dari Good Virtues Co.

Good Virtues Co. adalah personal care bersertifikat halal tanpa animal testing, SLES, ALES, Parabens, Synthetic Colorants",544624,15128,1210240000
1107110989,"Lancôme Official Store","lancomeindonesia",62623,56,4.85502,9414,181,160,"KAB. BEKASI","Ya","Tidak","Tidak",100,1555,0,"Lancome Indonesia Official Shop adalah akun resmi dari Lancome di platform shopee. 
Jam Operasional: 
Senin - Jumat : 08.00 - 22.00 WIB 
Sabtu -Minggu: 08.00 - 12.00 WIB dan 19.00 - 22.00",78040,2168,173440000
318720131,"Hayejin Indonesia Official Shop","hayejinindonesia",61474,19,4.940347,61862,339,87,"KOTA JAKARTA UTARA","Ya","Tidak","Tidak",100,5366,0,"Hayejin Official Store adalah akun resmi dari Hayejin Indonesia di Platform Shopee. 

Jam Operasional : 
Senin - Jumat (09.00 - 17.00 WIB)
Sabtu (before 14.00)",498304,13842,1107360000
38439119,"s1d1 online","s1d1_online",61011,201,4.835398,182394,3847,558,"KOTA JAKARTA TIMUR","Tidak","Ya","Ya",99,2243,0,"Selamat Datang di s1d1 online. 
s1d1 online adalah akun resmi s1d1 di platform shopee.

Jam Operasional kami adalah :
Senin - Sabtu : 09.00 - 16.00 (terkahir resi dicetak)
Minggu tidak ada pengiriman",1494392,41511,3320880000
42030172,"Teddy Clubs Official Shop","teddyclub",60584,175,4.864134,51872,1012,210,"KAB. TANGERANG","Ya","Tidak","Tidak",83,11798,0,"Teddie Clubs Official Shop adalah akun resmi dari Teddy Clubs diplatform Shopee. 

Dengan bangga semua produk skincare kami dibuat di Indonesia. Menjaga kualitas dan membantu menyembuhkan masalah kuli",424752,11799,943920000
30140264,"Daily Solutions Store","dailysolutionsstore",58520,221,4.845636,426482,8530,1278,"KOTA JAKARTA SELATAN","Tidak","Ya","Ya",82,11731,0,"",3490320,96953,7756240000
133341001,"Priskila Official Shop","priskila_official",58151,265,4.882547,187690,2726,853,"KOTA TANGERANG","Ya","Tidak","Tidak",100,930,0,"Priskila Official Shop adalah akun resmi dari Casablanca di Platform Shopee. Produk Casablanca, Bellagio, Regazza, Camellia dan Marie Jose merupakan Brand yang di kelola dan di miliki oleh PT. Priskil",1530152,42504,3400320000
298959895,"LUNICA Official Shop","lunicaid",57901,20,4.926751,63250,402,70,"KAB. TANGERANG","Ya","Tidak","Tidak",93,3879,0,"Skincare & Clinic Spesialis Flek Melasma & Hiperpigmentasi
Bantu Menangani Flek Melasma Sejak 2020. Seluruh produk LUNICA dibuat dengan bahan aktif premium import dari Korea, USA, Eropa, dan Jepang
te",509776,14160,1132800000
580703149,"belikaka_99","belikaka_99",57796,1087,4.819259,191671,5098,1093,"KOTA CIMAHI","Tidak","Ya","Ya",96,7068,1,"Selamat Datang di Toko Belikaka_99
✨Follow Kami Untuk Selalu Update Barang Terbaru
✨Dapatkan Promo Menarik dan Diskon Terbaik

CATATAN TOKO:
Sebelum Checkout Harap Periksa Kembali Barang yg Dipesan",1582896,43969,3517520000
849460986,"VIBRANT GLAMOUR Official Store","vibrantglamour.indonesia",57260,69,4.868062,121303,1958,336,"KOTA JAKARTA BARAT","Ya","Tidak","Tidak",99,5851,0,"VIBRANT GLAMOUR Official Shop adalah akun resmi darI VIBRANT GLAMOUR di platform Shopee
Created in 2017, VIBRANT GLAMOUR features a natural skin care brand. 100% natural extraction makes your skin ten",988776,27466,2197280000
83218283,"Reka Cosmetics Official Shop","rekacosmeticsofficial",56748,27,4.896537,49847,718,112,"KOTA JAKARTA UTARA","Ya","Tidak","Tidak",100,3536,0,"Reka Cosmetics Official Shop adalah akun resmi dari Reka Cosmetics di Platform Shopee.

Jam Operasional: 
Monday-Friday, 9 AM - 5 PM


We are inspired by the freedom of self expression and imaginative",405416,11262,900960000
513639425,"MurahTop88","murahtop88",56613,595,4.845824,266449,4933,1681,"KOTA JAKARTA UTARA","Tidak","Ya","Ya",90,4430,1,"Selamat Datang di MurahTop88!

‍♂️ Admin kami siap untuk melayani pesanan anda dengan barang yang dijamin TERJANGKAU, BERKUALITAS dan LENGKAP ‍♂️

⚠️ Untuk meningkatkan pengalaman yang lebih b",2184504,60681,4854480000
87193426,"GLAMPALM OFFICIAL SHOP","glampalm_official",55927,35,4.924859,9728,104,35,"KOTA BEKASI","Ya","Tidak","Tidak",96,3898,0,"GLAMPALM OFFICIAL SHOP adalah akun resmi dari GLAMPALM Indonesia di platform SHOPEE. 
Glampalm adalah brand catokan asal Korea, catokan plat Ceramic pertama di Dunia, dan yang menggunakan Healing Ston",78936,2193,175440000
765085751,"Wahl Official Shop","wahl.id",55892,67,4.867301,40075,641,282,"KOTA JAKARTA UTARA","Ya","Tidak","Tidak",98,4585,0,"Wahl Official Shop adalah akun resmi dari Wahl di Platform Shopee.

Wahl Official Shop menyediakan berbagai produk Original Wahl mulai dari alat gunting, pemangkas, dan pencukur serta aksesoris barber",327984,9111,728880000
174033775,"Venon Official Shop","venon.official",55861,43,4.844246,56679,1183,210,"KOTA JAKARTA UTARA","Ya","Tidak","Tidak",93,4698,0,"Venon Official Shop adalah akun resmi dari PT.Rantaeus Cipta Pesona di platform Shopee. Kami menawarkan beragam produk berkualitas dan bernilai tinggi dengan harga yang terjangkau. Setiap produk diran",464576,12905,1032400000
351746833,"Kundal Official Shop","kundal.id.official",55503,75,4.953687,75584,350,99,"KAB. BEKASI","Ya","Tidak","Tidak",92,6123,0,"Kundal Official Shop adalah akun resmi dari Kundal di Platform Shopee. 

We are an all natural personal daily care brand 

Jam Operasional : Senin - Jumat (08:30-18:00) WIB",608264,16896,1351680000
274491382,"Dermaster Official Shop","dermaster.id",54713,76,4.948796,14330,68,15,"KOTA JAKARTA PUSAT","Ya","Tidak","Tidak",100,2650,0,"Official Shopee Dermaster Indonesia 

Dermaster Official Shop adalah akun resmi dari Dermaster di platform Shopee.

Jam Operasional:
* Senin - Jumat | Jam 09:00 - 18:00

Pengiriman:
* Senin - Jumat |",115304,3203,256240000
1343041214,"Estee Lauder Official Store","esteelauderofficialstore",52856,52,4.943356,14426,91,61,"KOTA JAKARTA TIMUR","Ya","Tidak","Tidak",88,2668,0,"",116624,3240,259200000
92918491,"Rodeos Official Shop","rodeosindonesiaofficial",52631,38,4.774421,54099,1745,348,"KOTA SUKABUMI","Ya","Tidak","Tidak",22,8551,0,"Rodeos Official Shop merupakan akun resmi di platform Shopee.

Dengan kandungan bahan pilihan yang diformulasikan khusus untuk kulit, yang dapat menjaga kelembutan dan kelembaban kulit, membantu menun",449536,12487,998960000
1016722639,"Sombong Official Store ","sombong.id",50871,46,4.895037,218105,2791,568,"KOTA TANGERANG","Ya","Tidak","Tidak",96,5218,0,"Sombong Official Store adalah akun resmi dari Sombong di platform Shopee.
Jam Operasional 
Senin-Jumat : 09.00-21.00
Sabtu             : 09.00-17.00 
Minggu          : Libur

""Ganteng Gak Ribet""",1771712,49214,3937120000
50919605,"Vivelle Official Shop","vivellecare",50148,103,4.898054,100700,1211,276,"KOTA JAKARTA TIMUR","Ya","Tidak","Tidak",89,7330,0,"1. Vivelle Care Official Shop adalah akun resmi Vivelle di Platform Shopee
2. Vivelle adalah produk personal care untuk wanita / pria, yang menyediakan parfum, deodorant, face mask (facial mask), Body",817496,22708,1816640000
388091138,"Cleya Beauty Official Shop","cleyabeauty",50078,37,4.926882,46603,442,49,"KOTA TANGERANG","Ya","Tidak","Tidak",80,17517,0,"Cleya is when Clean meets Beauty.

Our products are vegan, cruelty-free, halal, and BPOM certified, ensuring beauty that’s kind to you and the planet.

 :
Monday - Sund",376752,10465,837200000
284607209,"Loveli Official Store","loveliofficial",48919,8,4.847013,208741,4394,838,"KOTA BEKASI","Ya","Tidak","Tidak",87,7686,0,"Loveli Official Store adalah akun resmi dari Loveli di platform Shopee. Solusi penghilang bulu alami sampai ke akar dengan harga terjangkau.

- Jadwal pengiriman : Senin - Sabtu ; 09.00 - 15.00 WIB
-",1711784,47550,3804000000
73424206,"Colab Dry Shampoo Official Shop","colabdryshampoo",47963,29,4.903913,19144,270,59,"KOTA TANGERANG","Ya","Tidak","Tidak",97,12157,0,"Colab Dry Shampoo Official Shop adalah akun resmi Colab Dry Shampoo Indonesia di Platform Shopee.

COLAB Dry Shampoo adalah Multi Award Winning Dry Shampoo yang berasal dari UK. Sudah hadir di 37 Nega",155784,4327,346160000
555852706,"Soulyu Official Shop","soulyubeauty",47525,51,4.894448,28970,461,66,"KOTA JAKARTA PUSAT","Ya","Tidak","Tidak",100,2497,1,"Soulyu Official Shop adalah akun resmi dari brand Soulyu di platform Shopee.

Soulyu, brand kecantikan lokal yang diformulasikan dengan kandungan skincare di setiap produknya. Soulyu hadir tidak hanya",235976,6555,524400000
92653300,"Banana Boat Official Shop","bananaboatofficial",45139,138,4.912881,95382,946,291,"KOTA BEKASI","Ya","Tidak","Tidak",100,28,0,"Banana Boat Official Shop adalah akun resmi dari Banana Boat Indonesia di platform Shopee. Banana Boat sunscreen melindungi anda dan orang tersayang dari sengatan matahari, dengan varian produk untuk",772952,21471,1717680000
60318204,"Jedar Cosmetic Official Shop","jedarcosmetic",45007,12,4.828122,11034,316,96,"KOTA JAKARTA SELATAN","Ya","Tidak","Tidak",80,7940,2,"Jedar Cosmetic Official Shop merupakan akun resmi Jedar Cosmetic di Shopee. Jedar Cosmetic by Jessica Iskandar. Her dream came true to create and own her brand. She love cosmetics long time ago & have",91568,2544,203520000
973320920,"home ideal","home.ideal",44979,1493,4.780799,374653,13017,4914,"KAB. TANGERANG","Tidak","Ya","Ya",100,173,0,"",3140672,87241,6979280000
608820013,"KLAR Smile Official Shop","klarsmile",44293,44,4.906921,43825,523,117,"KOTA JAKARTA SELATAN","Ya","Tidak","Tidak",84,7269,0,"KLAR Official Shop adalah akun resmi dari KLAR di platform Shopee yang merupakan brand dental aesthetic no.1 di Indonesia, terdaftar di KEMENKES RI, dan sudah digunakan lebih dari ribuan customer.",355720,9881,790480000
